성별,교급별,학년별,권역별,용돈,가중치,평생 도박 경험,지난 6개월 간 도박 지속 여부,지난 6개월 간 가장 많이 한 도박 유형,지난 6개월 간 가장 많이 한 도박 빈도,지난 6개월 간 도박을 통한 손익 여부,도박으로 인한 폐해_일상생활 문제,주변친구의 도박 행위 목격 및 청취 경험 여부,학교 내 도박문제 예방교육 경험 여부,청소년 도박문제 예방교육 필요성
1,2,6,4,1,102.44,2,99,99,99,99,99,2,1,4
1,2,6,4,2,102.44,2,99,99,99,99,99,2,1,3
1,2,6,4,6,102.44,2,99,99,99,99,99,2,1,4
1,2,6,4,3,102.44,2,99,99,99,99,99,2,1,4
1,2,6,4,8,102.44,1,2,99,99,99,99,2,2,1
2,3,7,1,3,456.46,2,99,99,99,99,99,2,1,3
1,2,6,4,2,102.44,2,99,99,99,99,99,2,1,3
2,3,7,1,6,456.46,2,99,99,99,99,99,2,1,3
1,2,6,4,5,102.44,1,2,99,99,99,99,2,2,4
1,2,6,4,3,102.44,2,99,99,99,99,99,2,1,4
1,3,7,1,3,506.47,2,99,99,99,99,99,2,1,3
2,2,6,4,3,157.3,2,99,99,99,99,99,1,1,4
2,2,4,4,2,275.09,2,99,99,99,99,99,2,1,4
2,2,4,4,1,275.09,2,99,99,99,99,99,1,1,4
1,2,4,4,3,506.86,2,99,99,99,99,99,1,1,3
2,2,4,4,2,275.09,2,99,99,99,99,99,1,2,4
2,2,4,4,2,275.09,2,99,99,99,99,99,2,1,2
2,2,4,4,4,275.09,2,99,99,99,99,99,2,1,3
2,2,4,4,3,275.09,2,99,99,99,99,99,2,1,4
1,2,4,4,4,506.86,2,99,99,99,99,99,2,1,3
2,2,4,4,5,275.09,2,99,99,99,99,99,2,1,3
1,2,4,4,1,506.86,2,99,99,99,99,99,1,1,4
1,2,4,4,3,506.86,1,2,99,99,99,99,1,1,4
1,2,4,4,3,506.86,1,2,99,99,99,99,2,1,3
2,2,4,4,3,275.09,2,99,99,99,99,99,2,1,3
2,2,4,4,2,275.09,2,99,99,99,99,99,2,1,4
1,2,4,4,3,506.86,2,99,99,99,99,99,1,1,3
2,2,4,4,3,275.09,2,99,99,99,99,99,1,1,4
2,2,4,4,3,275.09,2,99,99,99,99,99,1,1,4
1,2,4,4,4,506.86,2,99,99,99,99,99,2,1,4
1,2,4,4,2,506.86,2,99,99,99,99,99,1,1,4
1,2,4,4,2,506.86,2,99,99,99,99,99,2,1,4
2,2,4,4,2,275.09,2,99,99,99,99,99,1,1,4
1,2,4,4,1,506.86,2,99,99,99,99,99,1,1,3
2,2,4,4,3,275.09,2,99,99,99,99,99,2,1,3
1,2,4,4,1,506.86,2,99,99,99,99,99,2,2,1
2,2,4,4,1,275.09,2,99,99,99,99,99,2,1,4
1,2,4,4,1,506.86,2,99,99,99,99,99,2,1,3
1,2,4,4,3,506.86,2,99,99,99,99,99,1,1,4
1,2,6,2,2,584.17,1,2,99,99,99,99,2,2,3
1,2,6,2,4,584.17,2,99,99,99,99,99,1,1,3
1,2,6,2,4,584.17,1,2,99,99,99,99,1,1,1
2,2,6,2,3,194.63,2,99,99,99,99,99,1,1,4
1,2,6,2,3,584.17,1,2,99,99,99,99,1,1,4
1,2,6,2,3,584.17,2,99,99,99,99,99,1,1,3
2,2,6,2,8,194.63,2,99,99,99,99,99,1,2,2
1,2,6,2,2,584.17,2,99,99,99,99,99,1,1,3
2,2,6,2,3,194.63,2,99,99,99,99,99,1,1,3
2,2,6,2,3,194.63,2,99,99,99,99,99,1,2,3
2,2,6,2,8,194.63,2,99,99,99,99,99,1,1,2
2,2,6,2,5,194.63,2,99,99,99,99,99,1,1,3
1,2,6,2,5,584.17,1,2,99,99,99,99,1,2,2
2,3,9,1,6,699.62,2,99,99,99,99,99,2,1,4
2,2,6,2,1,194.63,2,99,99,99,99,99,2,1,3
1,2,6,2,2,584.17,2,99,99,99,99,99,2,1,1
2,2,6,2,8,194.63,2,99,99,99,99,99,1,2,3
1,2,4,4,1,506.86,2,99,99,99,99,99,2,1,4
1,2,4,4,5,506.86,1,2,99,99,99,99,1,1,4
1,2,6,2,4,584.17,2,99,99,99,99,99,2,1,1
2,2,6,2,3,194.63,2,99,99,99,99,99,2,1,4
2,2,6,2,8,194.63,2,99,99,99,99,99,1,1,3
2,2,6,2,8,194.63,2,99,99,99,99,99,1,1,3
2,2,6,2,7,194.63,2,99,99,99,99,99,1,2,4
1,2,6,2,1,584.17,2,99,99,99,99,99,2,1,4
1,2,6,2,2,584.17,2,99,99,99,99,99,1,1,3
2,2,4,4,3,275.09,2,99,99,99,99,99,2,1,3
2,2,6,2,3,194.63,2,99,99,99,99,99,2,1,3
1,2,6,2,3,584.17,2,99,99,99,99,99,1,1,2
2,2,6,2,2,194.63,2,99,99,99,99,99,2,1,3
2,3,7,4,1,198.39,2,99,99,99,99,99,2,1,4
2,3,9,3,5,101.62,2,99,99,99,99,99,2,1,3
2,3,9,3,8,101.62,2,99,99,99,99,99,1,1,3
2,3,9,3,5,101.62,2,99,99,99,99,99,1,1,4
2,3,9,3,5,101.62,2,99,99,99,99,99,2,1,4
2,3,9,3,1,101.62,2,99,99,99,99,99,2,1,3
2,3,9,3,6,101.62,2,99,99,99,99,99,2,1,4
2,3,9,3,3,101.62,2,99,99,99,99,99,2,1,3
2,3,9,3,4,101.62,2,99,99,99,99,99,2,1,4
2,3,9,3,3,101.62,2,99,99,99,99,99,1,1,4
2,3,9,3,3,101.62,2,99,99,99,99,99,2,1,4
2,3,9,3,5,101.62,2,99,99,99,99,99,2,1,4
2,3,9,3,1,101.62,2,99,99,99,99,99,2,2,4
2,3,9,3,1,101.62,2,99,99,99,99,99,2,1,4
2,3,9,3,4,101.62,2,99,99,99,99,99,2,1,3
2,3,9,3,8,101.62,2,99,99,99,99,99,2,1,4
2,3,9,3,4,101.62,2,99,99,99,99,99,2,2,2
2,3,9,3,3,101.62,2,99,99,99,99,99,2,1,3
1,3,9,1,1,481.93,2,99,99,99,99,99,1,1,3
2,3,9,1,4,699.62,2,99,99,99,99,99,2,1,3
1,3,9,1,1,481.93,2,99,99,99,99,99,2,1,2
2,3,9,1,4,383.75,2,99,99,99,99,99,2,1,3
2,3,9,1,7,383.75,2,99,99,99,99,99,2,1,3
1,3,9,1,3,570.88,2,99,99,99,99,99,2,1,2
1,3,7,1,2,506.47,2,99,99,99,99,99,2,1,3
1,2,5,1,4,609.86,2,99,99,99,99,99,1,1,3
2,2,5,1,1,738.88,2,99,99,99,99,99,2,1,3
2,2,5,1,2,738.88,2,99,99,99,99,99,2,1,4
2,2,5,1,2,738.88,2,99,99,99,99,99,2,1,2
2,2,5,1,2,738.88,2,99,99,99,99,99,2,1,3
1,2,5,1,1,609.86,2,99,99,99,99,99,2,1,3
2,2,5,1,2,738.88,2,99,99,99,99,99,2,1,4
2,2,5,1,1,738.88,2,99,99,99,99,99,2,1,4
1,2,5,1,2,609.86,2,99,99,99,99,99,2,1,2
1,2,5,1,2,609.86,2,99,99,99,99,99,1,1,2
2,2,5,1,2,738.88,2,99,99,99,99,99,2,1,3
2,2,5,1,2,738.88,2,99,99,99,99,99,2,1,4
2,2,5,1,3,738.88,2,99,99,99,99,99,2,1,4
1,2,5,1,2,609.86,2,99,99,99,99,99,2,1,3
1,2,5,1,1,609.86,2,99,99,99,99,99,2,1,3
2,2,5,1,2,738.88,2,99,99,99,99,99,1,1,3
2,2,5,1,2,738.88,2,99,99,99,99,99,2,1,3
1,2,5,1,1,609.86,2,99,99,99,99,99,2,1,4
2,2,5,1,4,738.88,2,99,99,99,99,99,1,2,3
1,2,5,1,5,609.86,2,99,99,99,99,99,1,1,4
1,2,5,1,1,609.86,2,99,99,99,99,99,2,1,2
1,2,5,1,2,609.86,2,99,99,99,99,99,1,1,3
2,2,4,1,2,459.9,2,99,99,99,99,99,2,1,3
1,2,4,1,3,380.81,2,99,99,99,99,99,1,1,4
2,2,4,1,2,459.9,2,99,99,99,99,99,2,1,2
1,2,4,1,2,380.81,2,99,99,99,99,99,1,1,4
1,2,4,1,3,380.81,2,99,99,99,99,99,1,1,4
1,2,4,1,8,380.81,2,99,99,99,99,99,1,2,4
2,2,4,1,3,459.9,2,99,99,99,99,99,1,1,4
1,2,4,1,5,380.81,2,99,99,99,99,99,1,1,4
1,2,5,1,4,187.24,2,99,99,99,99,99,2,1,4
1,2,4,1,1,380.81,2,99,99,99,99,99,2,1,3
1,2,4,1,2,380.81,2,99,99,99,99,99,2,1,3
1,2,5,1,1,187.24,2,99,99,99,99,99,2,1,4
1,2,4,1,2,380.81,2,99,99,99,99,99,1,1,3
1,2,5,1,2,187.24,2,99,99,99,99,99,2,1,3
2,2,4,1,3,459.9,2,99,99,99,99,99,2,1,3
2,2,4,1,3,459.9,2,99,99,99,99,99,1,1,2
1,2,5,1,2,187.24,2,99,99,99,99,99,2,1,3
1,2,5,1,2,187.24,2,99,99,99,99,99,2,2,3
1,2,4,1,8,380.81,2,99,99,99,99,99,1,1,4
2,2,4,1,2,459.9,2,99,99,99,99,99,2,1,3
1,2,5,1,1,187.24,2,99,99,99,99,99,2,1,4
1,2,5,1,1,187.24,2,99,99,99,99,99,1,1,3
2,2,4,1,5,459.9,2,99,99,99,99,99,2,1,3
1,2,5,1,6,187.24,2,99,99,99,99,99,1,1,2
1,2,4,1,2,380.81,2,99,99,99,99,99,2,1,3
2,2,4,1,8,459.9,2,99,99,99,99,99,2,1,3
2,2,4,1,1,459.9,2,99,99,99,99,99,2,1,4
2,2,5,1,3,831.07,2,99,99,99,99,99,2,1,3
2,2,4,1,3,459.9,2,99,99,99,99,99,2,1,3
1,2,5,1,4,187.24,2,99,99,99,99,99,2,1,3
1,2,4,1,3,380.81,2,99,99,99,99,99,2,1,3
1,2,5,1,2,187.24,2,99,99,99,99,99,2,2,4
1,2,5,1,5,187.24,2,99,99,99,99,99,1,1,3
2,2,4,1,3,459.9,2,99,99,99,99,99,2,2,3
2,2,5,1,5,831.07,2,99,99,99,99,99,2,2,3
2,2,5,1,5,831.07,2,99,99,99,99,99,2,2,3
2,2,5,1,2,831.07,2,99,99,99,99,99,2,1,4
2,2,5,1,2,831.07,2,99,99,99,99,99,1,1,3
2,2,5,1,2,831.07,2,99,99,99,99,99,2,2,3
1,2,5,1,6,187.24,2,99,99,99,99,99,1,1,2
2,2,5,1,4,831.07,2,99,99,99,99,99,2,1,3
2,2,5,1,3,831.07,2,99,99,99,99,99,2,2,1
1,2,5,1,2,187.24,2,99,99,99,99,99,2,1,3
2,2,5,1,3,946.08,2,99,99,99,99,99,1,2,2
2,2,5,1,1,946.08,2,99,99,99,99,99,2,2,3
2,2,5,1,3,946.08,2,99,99,99,99,99,2,1,4
1,2,5,1,3,780.87,2,99,99,99,99,99,1,1,3
1,2,5,1,1,780.87,2,99,99,99,99,99,2,2,3
1,2,5,1,8,780.87,2,99,99,99,99,99,1,2,3
1,2,5,1,3,780.87,2,99,99,99,99,99,1,1,2
1,2,5,1,2,780.87,2,99,99,99,99,99,2,2,2
1,2,5,1,4,780.87,2,99,99,99,99,99,1,1,3
1,2,5,1,4,780.87,2,99,99,99,99,99,2,2,2
1,2,5,1,2,187.24,2,99,99,99,99,99,2,1,3
2,2,5,1,3,946.08,2,99,99,99,99,99,2,2,2
2,2,5,1,3,946.08,2,99,99,99,99,99,1,1,2
1,2,5,1,1,780.87,2,99,99,99,99,99,1,1,2
2,2,5,1,8,946.08,2,99,99,99,99,99,1,2,3
1,2,5,1,2,780.87,2,99,99,99,99,99,2,2,3
2,2,5,1,1,946.08,2,99,99,99,99,99,2,1,3
1,2,5,1,2,780.87,2,99,99,99,99,99,2,2,1
2,2,5,1,5,946.08,2,99,99,99,99,99,2,1,2
1,2,5,1,3,780.87,2,99,99,99,99,99,2,1,4
2,2,5,1,2,946.08,2,99,99,99,99,99,2,2,3
1,2,5,1,2,780.87,2,99,99,99,99,99,2,2,3
1,2,6,5,8,212.07,2,99,99,99,99,99,2,2,2
2,2,5,1,5,946.08,2,99,99,99,99,99,1,2,3
2,2,6,5,1,283.56,2,99,99,99,99,99,2,1,3
2,2,6,5,8,283.56,2,99,99,99,99,99,2,1,4
2,2,5,1,8,946.08,2,99,99,99,99,99,2,1,4
1,2,5,1,1,780.87,2,99,99,99,99,99,2,1,3
1,2,6,5,4,212.07,2,99,99,99,99,99,2,1,3
1,2,6,5,3,212.07,2,99,99,99,99,99,2,1,4
1,2,6,5,8,212.07,1,1,9,6,1,3,1,2,2
2,2,6,5,5,283.56,2,99,99,99,99,99,1,1,4
1,2,6,5,3,212.07,2,99,99,99,99,99,2,1,4
1,2,6,5,7,212.07,2,99,99,99,99,99,1,1,4
2,3,9,4,3,59.44,2,99,99,99,99,99,2,1,4
2,2,6,5,3,283.56,2,99,99,99,99,99,1,1,3
2,3,9,4,4,59.44,2,99,99,99,99,99,1,1,3
2,2,6,5,6,283.56,2,99,99,99,99,99,1,1,3
2,3,9,4,1,59.44,2,99,99,99,99,99,2,2,3
1,2,5,1,5,780.87,2,99,99,99,99,99,2,2,2
2,2,5,1,3,946.08,2,99,99,99,99,99,1,1,4
2,2,5,1,2,946.08,2,99,99,99,99,99,2,2,3
2,3,9,4,8,59.44,2,99,99,99,99,99,1,1,3
2,3,9,4,4,59.44,2,99,99,99,99,99,1,1,3
1,2,6,5,3,212.07,2,99,99,99,99,99,1,1,4
1,2,6,5,6,212.07,2,99,99,99,99,99,2,1,3
2,3,9,4,5,59.44,2,99,99,99,99,99,2,1,4
1,2,6,5,3,212.07,2,99,99,99,99,99,1,1,3
1,2,6,5,3,212.07,2,99,99,99,99,99,2,1,4
2,2,6,5,6,283.56,2,99,99,99,99,99,1,1,3
2,2,6,5,6,283.56,2,99,99,99,99,99,1,1,3
1,2,6,5,3,212.07,2,99,99,99,99,99,2,1,3
2,3,9,4,3,59.44,2,99,99,99,99,99,2,1,3
2,3,9,4,4,59.44,2,99,99,99,99,99,2,2,3
2,3,9,4,3,59.44,2,99,99,99,99,99,2,2,4
1,2,6,5,2,212.07,2,99,99,99,99,99,1,1,3
2,3,9,4,4,59.44,2,99,99,99,99,99,2,1,2
2,2,6,5,4,283.56,2,99,99,99,99,99,2,1,3
1,2,6,5,1,212.07,2,99,99,99,99,99,1,1,2
2,3,9,4,3,59.44,2,99,99,99,99,99,2,2,3
2,2,6,5,5,283.56,2,99,99,99,99,99,1,1,4
2,3,9,4,3,59.44,2,99,99,99,99,99,2,1,3
2,3,9,4,8,59.44,2,99,99,99,99,99,1,1,4
2,2,6,5,4,283.56,2,99,99,99,99,99,2,1,4
2,2,6,5,7,283.56,2,99,99,99,99,99,1,2,3
2,3,9,4,4,59.44,2,99,99,99,99,99,2,2,2
2,2,6,5,1,283.56,2,99,99,99,99,99,1,1,3
1,2,6,5,6,212.07,2,99,99,99,99,99,1,1,3
2,2,6,5,2,283.56,2,99,99,99,99,99,1,1,3
1,3,9,1,8,481.93,2,99,99,99,99,99,1,1,4
2,3,9,3,3,109.35,2,99,99,99,99,99,2,1,4
2,3,9,3,5,109.35,2,99,99,99,99,99,2,1,3
2,3,9,3,4,109.35,2,99,99,99,99,99,1,1,4
2,3,9,3,3,109.35,2,99,99,99,99,99,2,1,3
1,2,5,1,3,157.33,2,99,99,99,99,99,1,1,4
1,2,4,1,3,481.45,2,99,99,99,99,99,1,1,3
2,2,5,1,4,698.33,2,99,99,99,99,99,1,1,3
2,2,5,1,3,698.33,2,99,99,99,99,99,2,1,3
1,2,5,1,3,157.33,2,99,99,99,99,99,2,1,2
1,2,5,1,4,157.33,2,99,99,99,99,99,2,1,3
1,2,5,1,1,157.33,2,99,99,99,99,99,2,1,3
1,2,5,1,1,157.33,2,99,99,99,99,99,2,1,4
1,2,5,1,3,157.33,2,99,99,99,99,99,2,1,3
2,2,5,1,4,698.33,2,99,99,99,99,99,1,1,3
1,2,5,1,3,157.33,1,1,13,3,2,2,2,1,1
1,2,5,1,2,157.33,2,99,99,99,99,99,2,1,4
2,2,5,1,1,698.33,2,99,99,99,99,99,2,1,3
1,2,4,1,3,481.45,2,99,99,99,99,99,1,1,4
1,2,5,1,1,157.33,1,2,99,99,99,99,2,1,2
2,2,5,1,4,698.33,2,99,99,99,99,99,2,1,3
2,2,6,4,3,455.31,2,99,99,99,99,99,1,1,3
1,2,6,4,3,387.81,2,99,99,99,99,99,2,1,2
2,2,6,4,1,455.31,2,99,99,99,99,99,1,1,4
2,2,4,1,2,258.19,2,99,99,99,99,99,1,1,3
1,2,6,4,2,387.81,2,99,99,99,99,99,1,1,4
1,2,6,4,3,387.81,2,99,99,99,99,99,1,1,3
1,2,5,1,2,157.33,2,99,99,99,99,99,2,1,4
2,2,6,4,4,455.31,2,99,99,99,99,99,2,1,3
1,2,6,4,2,387.81,2,99,99,99,99,99,2,2,3
1,2,6,4,4,387.81,2,99,99,99,99,99,2,1,3
2,2,6,4,3,455.31,2,99,99,99,99,99,1,1,4
1,3,9,1,2,481.93,2,99,99,99,99,99,2,1,3
1,2,6,4,3,387.81,2,99,99,99,99,99,2,1,4
1,2,6,4,7,387.81,2,99,99,99,99,99,2,1,3
2,2,6,4,3,455.31,2,99,99,99,99,99,1,1,3
1,2,6,4,4,387.81,2,99,99,99,99,99,1,1,4
2,2,6,4,1,455.31,2,99,99,99,99,99,2,1,4
2,3,9,3,2,109.35,2,99,99,99,99,99,2,2,4
2,2,6,4,3,455.31,2,99,99,99,99,99,1,1,3
1,2,6,4,3,387.81,2,99,99,99,99,99,1,1,4
1,2,6,4,3,387.81,2,99,99,99,99,99,1,1,4
1,2,6,4,3,387.81,2,99,99,99,99,99,2,1,4
2,2,6,4,5,455.31,2,99,99,99,99,99,1,1,3
1,2,4,1,2,380.81,2,99,99,99,99,99,2,1,3
2,2,4,1,1,258.19,2,99,99,99,99,99,1,1,4
1,2,4,1,1,481.45,2,99,99,99,99,99,2,1,3
2,3,7,1,1,456.46,2,99,99,99,99,99,2,1,3
1,3,7,1,1,506.47,2,99,99,99,99,99,2,1,1
2,3,7,1,2,456.46,2,99,99,99,99,99,1,1,3
1,2,6,4,4,387.81,1,2,99,99,99,99,1,1,4
1,2,4,1,2,481.45,2,99,99,99,99,99,2,2,4
2,3,9,3,3,109.35,2,99,99,99,99,99,2,1,3
1,3,7,1,4,506.47,2,99,99,99,99,99,2,1,3
2,2,4,1,2,258.19,2,99,99,99,99,99,2,1,3
1,3,9,1,3,481.93,2,99,99,99,99,99,2,1,4
2,3,9,3,2,109.35,2,99,99,99,99,99,2,1,4
2,3,9,3,3,109.35,2,99,99,99,99,99,2,1,3
2,2,4,1,1,258.19,1,2,99,99,99,99,2,2,3
1,2,4,1,2,481.45,2,99,99,99,99,99,1,1,3
1,2,4,1,2,481.45,2,99,99,99,99,99,2,1,4
2,3,9,1,4,699.62,2,99,99,99,99,99,2,1,3
1,2,4,1,8,481.45,2,99,99,99,99,99,2,1,4
2,2,4,1,2,258.19,2,99,99,99,99,99,2,1,3
1,2,4,1,2,481.45,2,99,99,99,99,99,1,1,4
2,2,4,1,4,258.19,2,99,99,99,99,99,2,1,4
2,3,7,1,3,456.46,2,99,99,99,99,99,2,1,4
2,2,5,4,2,370.69,2,99,99,99,99,99,1,1,3
2,3,9,3,4,109.35,2,99,99,99,99,99,2,1,4
2,2,4,1,3,258.19,2,99,99,99,99,99,2,1,3
2,3,9,1,6,699.62,2,99,99,99,99,99,1,1,3
1,2,4,1,1,481.45,2,99,99,99,99,99,2,1,4
2,2,4,1,5,258.19,2,99,99,99,99,99,2,1,3
1,3,9,1,3,481.93,2,99,99,99,99,99,1,1,1
1,3,7,1,6,506.47,2,99,99,99,99,99,2,1,3
2,3,7,4,8,198.39,2,99,99,99,99,99,1,1,4
2,3,9,3,4,109.35,2,99,99,99,99,99,2,1,3
1,2,6,4,1,448.86,2,99,99,99,99,99,2,1,3
2,2,6,4,2,526.98,2,99,99,99,99,99,2,1,3
1,2,6,4,7,448.86,2,99,99,99,99,99,2,1,3
1,2,6,4,3,448.86,1,2,99,99,99,99,2,1,3
2,2,6,4,6,526.98,2,99,99,99,99,99,1,1,3
1,2,6,4,2,448.86,2,99,99,99,99,99,2,1,3
1,2,6,4,3,448.86,2,99,99,99,99,99,2,1,3
2,2,6,4,2,526.98,2,99,99,99,99,99,1,1,3
1,2,6,4,3,448.86,2,99,99,99,99,99,1,1,3
2,2,6,4,2,526.98,2,99,99,99,99,99,2,1,3
2,2,6,4,1,526.98,2,99,99,99,99,99,2,1,3
1,2,6,4,3,448.86,2,99,99,99,99,99,2,1,4
1,2,6,4,5,448.86,1,2,99,99,99,99,1,1,4
1,2,6,4,2,448.86,2,99,99,99,99,99,2,1,3
2,2,6,4,3,526.98,2,99,99,99,99,99,2,1,2
2,2,6,4,2,526.98,2,99,99,99,99,99,2,1,3
2,2,6,4,3,526.98,2,99,99,99,99,99,2,1,3
2,2,6,4,5,526.98,2,99,99,99,99,99,1,1,4
1,2,4,1,3,481.45,2,99,99,99,99,99,1,2,3
2,2,4,1,4,258.19,2,99,99,99,99,99,1,1,3
1,2,4,1,6,481.45,1,2,99,99,99,99,1,2,2
1,2,4,1,1,481.45,2,99,99,99,99,99,2,2,2
1,2,4,1,3,481.45,2,99,99,99,99,99,1,1,4
1,2,4,1,2,481.45,2,99,99,99,99,99,1,1,3
2,2,4,1,3,258.19,2,99,99,99,99,99,2,1,3
1,2,4,1,3,481.45,2,99,99,99,99,99,2,1,1
1,2,4,1,5,481.45,2,99,99,99,99,99,1,2,4
2,2,4,1,3,258.19,2,99,99,99,99,99,1,2,4
2,2,6,4,3,69.31,2,99,99,99,99,99,2,1,3
1,2,6,4,4,226.91,2,99,99,99,99,99,1,1,3
2,2,6,4,3,69.31,2,99,99,99,99,99,2,1,4
2,2,6,4,2,69.31,2,99,99,99,99,99,2,1,4
1,2,6,4,4,226.91,1,2,99,99,99,99,2,1,3
1,2,6,4,3,226.91,2,99,99,99,99,99,1,1,4
1,2,6,4,1,226.91,2,99,99,99,99,99,2,2,3
1,2,6,4,2,226.91,2,99,99,99,99,99,2,1,3
1,2,6,4,2,226.91,2,99,99,99,99,99,2,1,3
1,2,6,4,2,226.91,2,99,99,99,99,99,1,1,3
1,2,6,4,2,226.91,2,99,99,99,99,99,1,1,2
2,2,6,4,4,69.31,2,99,99,99,99,99,2,1,3
1,2,6,4,3,226.91,2,99,99,99,99,99,2,1,3
2,2,6,4,2,69.31,2,99,99,99,99,99,2,1,4
1,2,6,4,2,226.91,2,99,99,99,99,99,1,1,3
1,2,6,4,2,226.91,2,99,99,99,99,99,2,2,3
2,2,6,4,3,69.31,2,99,99,99,99,99,2,1,4
1,2,6,4,2,226.91,2,99,99,99,99,99,1,1,4
2,2,6,4,5,69.31,2,99,99,99,99,99,1,1,4
1,2,6,4,3,226.91,2,99,99,99,99,99,2,1,3
1,3,9,3,1,134.93,2,99,99,99,99,99,2,2,1
2,3,9,3,7,223.95,2,99,99,99,99,99,2,1,4
1,3,9,3,3,134.93,2,99,99,99,99,99,1,1,2
1,3,9,3,2,134.93,1,1,9,2,1,1,1,2,3
1,3,9,3,1,134.93,2,99,99,99,99,99,2,1,2
1,2,6,4,3,226.91,2,99,99,99,99,99,2,1,4
1,2,6,4,3,226.91,2,99,99,99,99,99,2,1,4
1,2,6,4,1,226.91,2,99,99,99,99,99,2,1,3
2,3,8,5,4,329.46,2,99,99,99,99,99,2,1,4
2,3,8,5,3,329.46,2,99,99,99,99,99,2,1,3
1,3,8,5,3,119.77,2,99,99,99,99,99,1,1,2
2,3,8,5,6,329.46,2,99,99,99,99,99,1,1,4
2,3,8,5,4,329.46,2,99,99,99,99,99,1,1,2
1,3,8,5,8,119.77,1,2,99,99,99,99,1,1,3
1,3,8,5,8,119.77,2,99,99,99,99,99,1,1,4
1,3,8,5,6,119.77,2,99,99,99,99,99,1,1,4
1,3,8,5,1,119.77,1,2,99,99,99,99,1,1,2
2,3,8,5,7,329.46,1,2,99,99,99,99,1,1,3
2,3,8,5,4,329.46,2,99,99,99,99,99,1,1,4
2,3,8,5,8,329.46,2,99,99,99,99,99,2,1,3
2,3,8,5,3,329.46,2,99,99,99,99,99,2,1,4
2,3,8,5,4,329.46,2,99,99,99,99,99,1,1,4
1,3,8,3,3,1266.32,2,99,99,99,99,99,2,1,2
1,3,9,3,3,134.93,2,99,99,99,99,99,2,2,3
2,3,9,3,4,223.95,2,99,99,99,99,99,2,1,3
1,3,9,3,3,134.93,1,1,10,5,1,1,1,2,1
1,3,9,3,8,134.93,1,1,9,4,1,2,1,1,2
1,3,9,3,4,134.93,2,99,99,99,99,99,1,1,4
1,2,6,4,7,226.91,2,99,99,99,99,99,2,1,4
1,2,5,5,2,48.74,2,99,99,99,99,99,2,1,3
1,2,5,5,2,48.74,2,99,99,99,99,99,1,1,3
2,2,5,5,3,153.11,2,99,99,99,99,99,2,1,2
1,2,5,5,2,48.74,2,99,99,99,99,99,2,1,4
1,2,5,5,1,48.74,2,99,99,99,99,99,2,1,4
2,2,5,5,4,153.11,2,99,99,99,99,99,2,1,4
2,2,5,5,3,153.11,2,99,99,99,99,99,2,1,4
1,2,5,5,3,48.74,2,99,99,99,99,99,2,1,3
2,2,5,5,4,153.11,2,99,99,99,99,99,1,1,4
1,2,5,5,2,48.74,2,99,99,99,99,99,2,2,4
1,2,5,5,2,48.74,2,99,99,99,99,99,2,1,4
1,2,5,5,2,48.74,2,99,99,99,99,99,1,1,3
2,2,5,5,7,153.11,2,99,99,99,99,99,2,1,2
1,2,5,5,1,48.74,2,99,99,99,99,99,2,1,2
1,2,5,5,3,48.74,2,99,99,99,99,99,1,1,3
2,3,7,2,8,202.44,2,99,99,99,99,99,2,1,2
2,3,7,2,7,202.44,2,99,99,99,99,99,2,1,3
2,3,7,2,5,202.44,2,99,99,99,99,99,2,1,3
1,3,7,2,5,405.99,2,99,99,99,99,99,2,1,4
2,3,7,2,8,202.44,2,99,99,99,99,99,1,1,4
1,3,7,2,3,405.99,2,99,99,99,99,99,1,1,3
2,3,7,2,3,202.44,2,99,99,99,99,99,2,1,4
2,3,7,2,3,202.44,2,99,99,99,99,99,2,1,4
1,3,7,2,5,405.99,2,99,99,99,99,99,2,1,4
1,3,7,2,8,405.99,2,99,99,99,99,99,2,1,3
1,3,7,2,4,405.99,2,99,99,99,99,99,1,1,4
2,3,7,2,3,202.44,2,99,99,99,99,99,2,1,3
1,3,7,2,3,405.99,2,99,99,99,99,99,2,1,4
1,3,7,2,4,405.99,2,99,99,99,99,99,2,1,3
2,3,7,2,5,202.44,2,99,99,99,99,99,2,1,2
1,3,7,2,4,405.99,2,99,99,99,99,99,2,1,3
2,3,7,2,5,202.44,2,99,99,99,99,99,1,2,4
2,3,7,2,4,202.44,2,99,99,99,99,99,2,1,4
1,2,6,4,2,226.91,2,99,99,99,99,99,2,1,3
2,2,6,4,2,69.31,2,99,99,99,99,99,2,1,3
2,3,7,4,5,284.75,2,99,99,99,99,99,2,1,3
2,3,7,4,8,284.75,2,99,99,99,99,99,2,1,4
2,3,7,4,5,284.75,2,99,99,99,99,99,2,1,4
2,3,7,4,4,284.75,2,99,99,99,99,99,2,1,3
2,3,7,4,3,284.75,2,99,99,99,99,99,2,1,3
2,3,7,4,8,284.75,2,99,99,99,99,99,2,1,3
1,3,7,4,2,80.56,2,99,99,99,99,99,1,1,4
1,3,7,4,8,80.56,2,99,99,99,99,99,1,1,4
2,3,7,4,1,284.75,2,99,99,99,99,99,2,1,3
2,3,7,4,4,284.75,2,99,99,99,99,99,2,1,4
2,3,7,4,6,284.75,2,99,99,99,99,99,2,1,3
2,3,7,4,5,284.75,2,99,99,99,99,99,2,1,3
1,3,7,4,5,80.56,2,99,99,99,99,99,2,1,3
2,3,9,3,2,223.95,1,2,99,99,99,99,2,2,4
